group_type,group_value,from_token,to_token,count,probability
benchmark,baxbench,test,install,1,0.009900990099009901
benchmark,baxbench,install,test,1,0.005494505494505495
benchmark,cweval,START,message,1071,1.0
benchmark,cweval,generated_code:error,END,665,0.7364341085271318
benchmark,cweval,message,generated_code:error,657,0.41424968474148804
benchmark,cweval,execute_probe,read_file,433,0.39471285323609845
benchmark,cweval,generated_code,END,406,1.0
benchmark,cweval,error,execute_probe,353,0.5183553597650514
benchmark,cweval,message,inspect_workspace,293,0.18474148802017654
benchmark,cweval,generated_code:error,message,238,0.26356589147286824
benchmark,cweval,message,generated_code,216,0.13619167717528374
benchmark,cweval,inspect_workspace,execute_probe,208,0.3543441226575809
benchmark,cweval,message,error,206,0.12988650693568726
benchmark,cweval,inspect_workspace,read_file,191,0.32538330494037476
benchmark,cweval,read_file,execute_probe,189,0.23333333333333334
benchmark,cweval,write_file,execute_probe,187,0.6111111111111112
benchmark,cweval,execute_probe,error,186,0.16955332725615316
benchmark,cweval,read_file,message,161,0.19876543209876543
benchmark,cweval,message,write_file,159,0.10025220680958385
benchmark,cweval,execute_probe,inspect_workspace,149,0.1358249772105743
benchmark,cweval,inspect_workspace,error,128,0.21805792163543442
benchmark,cweval,read_file,generated_code:error,113,0.13950617283950617
benchmark,cweval,read_file,error,91,0.11234567901234568
benchmark,cweval,install,execute_probe,83,0.7345132743362832
benchmark,cweval,error,message,82,0.12041116005873716
benchmark,cweval,read_file,generated_code,78,0.0962962962962963
benchmark,cweval,read_file,inspect_workspace,76,0.09382716049382717
benchmark,cweval,execute_probe,write_file,72,0.06563354603463993
benchmark,cweval,execute_probe,generated_code,70,0.06381039197812215
benchmark,cweval,error,read_file,68,0.09985315712187959
benchmark,cweval,execute_probe,install,63,0.05742935278030994
benchmark,cweval,message:error,generated_code:error,54,0.6835443037974683
benchmark,cweval,execute_probe,generated_code:error,46,0.041932543299908843
benchmark,cweval,error,message:error,46,0.06754772393538913
benchmark,cweval,write_file,read_file,41,0.13398692810457516
benchmark,cweval,error,inspect_workspace,38,0.055800293685756244
benchmark,cweval,write_file,error,34,0.1111111111111111
benchmark,cweval,message,execute_probe,33,0.02080706179066835
benchmark,cweval,edit_file,read_file,32,0.47058823529411764
benchmark,cweval,execute_probe,message,30,0.027347310847766638
benchmark,cweval,error,install,28,0.041116005873715125
benchmark,cweval,read_file,message:error,27,0.03333333333333333
benchmark,cweval,read_file,edit_file,26,0.03209876543209877
benchmark,cweval,inspect_workspace,search,25,0.04258943781942078
benchmark,cweval,message:error,generated_code,25,0.31645569620253167
benchmark,cweval,edit_file,execute_probe,24,0.35294117647058826
benchmark,cweval,error,write_file,24,0.03524229074889868
benchmark,cweval,execute_probe,edit_file,21,0.019143117593436645
benchmark,cweval,inspect_workspace,write_file,20,0.034071550255536626
benchmark,cweval,read_file,search,19,0.02345679012345679
benchmark,cweval,write_file,inspect_workspace,18,0.058823529411764705
benchmark,cweval,error,generated_code:error,18,0.02643171806167401
benchmark,cweval,search,execute_probe,18,0.2647058823529412
benchmark,cweval,read_file,write_file,17,0.020987654320987655
benchmark,cweval,search,read_file,16,0.23529411764705882
benchmark,cweval,message,read_file,15,0.009457755359394703
benchmark,cweval,execute_probe,search,14,0.01276207839562443
benchmark,cweval,install,error,14,0.12389380530973451
benchmark,cweval,search,error,12,0.17647058823529413
benchmark,cweval,error,generated_code,12,0.01762114537444934
benchmark,cweval,search,inspect_workspace,11,0.16176470588235295
benchmark,cweval,install,read_file,11,0.09734513274336283
benchmark,cweval,read_file,install,11,0.013580246913580247
benchmark,cweval,inspect_workspace,generated_code:error,9,0.015332197614991482
benchmark,cweval,write_file,install,8,0.026143790849673203
benchmark,cweval,search,write_file,7,0.10294117647058823
benchmark,cweval,execute_probe,test,7,0.006381039197812215
benchmark,cweval,message,edit_file,6,0.0037831021437578815
benchmark,cweval,edit_file,error,6,0.08823529411764706
benchmark,cweval,error,edit_file,6,0.00881057268722467
benchmark,cweval,execute_probe,message:error,6,0.0054694621695533276
benchmark,cweval,write_file,edit_file,5,0.016339869281045753
benchmark,cweval,write_file,search,5,0.016339869281045753
benchmark,cweval,write_file,generated_code:error,5,0.016339869281045753
benchmark,cweval,error,search,5,0.007342143906020558
benchmark,cweval,edit_file,write_file,4,0.058823529411764705
benchmark,cweval,test,error,4,0.36363636363636365
benchmark,cweval,write_file,generated_code,3,0.00980392156862745
benchmark,cweval,install,write_file,3,0.02654867256637168
benchmark,cweval,inspect_workspace,message,3,0.005110732538330494
benchmark,cweval,test,read_file,3,0.2727272727272727
benchmark,cweval,inspect_workspace,edit_file,2,0.0034071550255536627
benchmark,cweval,search,install,2,0.029411764705882353
benchmark,cweval,test,execute_probe,2,0.18181818181818182
benchmark,cweval,read_file,test,2,0.0024691358024691358
benchmark,cweval,install,edit_file,1,0.008849557522123894
benchmark,cweval,error,test,1,0.0014684287812041115
benchmark,cweval,test,edit_file,1,0.09090909090909091
benchmark,cweval,edit_file,install,1,0.014705882352941176
benchmark,cweval,search,generated_code:error,1,0.014705882352941176
benchmark,cweval,inspect_workspace,generated_code,1,0.0017035775127768314
benchmark,cweval,edit_file,inspect_workspace,1,0.014705882352941176
benchmark,cweval,install,generated_code,1,0.008849557522123894
benchmark,cweval,test,inspect_workspace,1,0.09090909090909091
benchmark,cweval,search,message,1,0.014705882352941176
benchmark,cweval,message,test,1,0.0006305170239596469
benchmark,dualgauge,START,message:error,978,0.3539630836047774
benchmark,dualgauge,message:error,END,815,0.44706527701590787
benchmark,dualgauge,START,message,784,0.2837495475931958
benchmark,dualgauge,inspect_workspace,error,586,0.39118825100133514
benchmark,dualgauge,message:error,finish:error,502,0.27537026878771254
benchmark,dualgauge,finish:error,END,502,1.0
benchmark,dualgauge,read_file,inspect_workspace,496,0.3161249203314213
benchmark,dualgauge,error,message:error,465,0.20341207349081364
benchmark,dualgauge,message,END,443,0.3855526544821584
benchmark,dualgauge,message,finish,419,0.3646649260226284
benchmark,dualgauge,finish,END,419,1.0
benchmark,dualgauge,START,inspect_workspace,419,0.15164676076728195
benchmark,dualgauge,message:error,read_file,408,0.2238069116840373
benchmark,dualgauge,agent_action,error,382,0.31285831285831284
benchmark,dualgauge,error,END,380,0.1662292213473316
benchmark,dualgauge,START,error,365,0.13210278682591386
benchmark,dualgauge,read_file,agent_action,345,0.2198852772466539
benchmark,dualgauge,error,write_file,340,0.14873140857392825
benchmark,dualgauge,read_file,error,304,0.19375398342893563
benchmark,dualgauge,error,read_file,274,0.11986001749781278
benchmark,dualgauge,search,error,260,0.5327868852459017
benchmark,dualgauge,agent_action,inspect_workspace,255,0.20884520884520885
benchmark,dualgauge,inspect_workspace,agent_action,249,0.16622162883845126
benchmark,dualgauge,inspect_workspace,read_file,223,0.14886515353805074
benchmark,dualgauge,inspect_workspace,search,202,0.1348464619492657
benchmark,dualgauge,error,inspect_workspace,192,0.08398950131233596
benchmark,dualgauge,error,agent_action,181,0.07917760279965004
benchmark,dualgauge,write_file,agent_action,179,0.24287652645861602
benchmark,dualgauge,write_file,error,177,0.24016282225237448
benchmark,dualgauge,message,read_file,173,0.15056570931244562
benchmark,dualgauge,agent_action,read_file,164,0.13431613431613432
benchmark,dualgauge,agent_action,END,163,0.1334971334971335
benchmark,dualgauge,error,message,157,0.06867891513560805
benchmark,dualgauge,error,search,127,0.05555555555555555
benchmark,dualgauge,write_file,read_file,121,0.16417910447761194
benchmark,dualgauge,execute_probe,error,121,0.2813953488372093
benchmark,dualgauge,agent_action,write_file,121,0.0990990990990991
benchmark,dualgauge,error,execute_probe,120,0.05249343832020997
benchmark,dualgauge,START,search,113,0.040897575099529494
benchmark,dualgauge,execute_probe,agent_action,111,0.25813953488372093
benchmark,dualgauge,write_file,execute_probe,105,0.14246947082767977
benchmark,dualgauge,read_file,message:error,101,0.06437221159974506
benchmark,dualgauge,inspect_workspace,message:error,98,0.06542056074766354
benchmark,dualgauge,execute_probe,read_file,91,0.2116279069767442
benchmark,dualgauge,START,write_file,86,0.031125588128845458
benchmark,dualgauge,read_file,execute_probe,81,0.05162523900573614
benchmark,dualgauge,search,read_file,78,0.1598360655737705
benchmark,dualgauge,write_file,message,76,0.10312075983717775
benchmark,dualgauge,read_file,edit_file,76,0.04843849585723391
benchmark,dualgauge,read_file,write_file,64,0.04079031230082855
benchmark,dualgauge,inspect_workspace,write_file,64,0.042723631508678236
benchmark,dualgauge,search,inspect_workspace,61,0.125
benchmark,dualgauge,edit_file,agent_action,61,0.3609467455621302
benchmark,dualgauge,read_file,message,60,0.03824091778202677
benchmark,dualgauge,agent_action,execute_probe,55,0.04504504504504504
benchmark,dualgauge,edit_file,error,54,0.31952662721893493
benchmark,dualgauge,search,message:error,45,0.09221311475409837
benchmark,dualgauge,execute_probe,message:error,37,0.08604651162790698
benchmark,dualgauge,message:error,agent_action,37,0.02029621503017005
benchmark,dualgauge,inspect_workspace,message,36,0.02403204272363151
benchmark,dualgauge,plan,END,36,1.0
benchmark,dualgauge,agent_action,edit_file,34,0.027846027846027847
benchmark,dualgauge,inspect_workspace,execute_probe,33,0.022029372496662217
benchmark,dualgauge,error,edit_file,33,0.014435695538057743
benchmark,dualgauge,execute_probe,write_file,32,0.07441860465116279
benchmark,dualgauge,message,message:error,31,0.026979982593559618
benchmark,dualgauge,read_file,search,30,0.019120458891013385
benchmark,dualgauge,message:error,plan,28,0.015359297860669226
benchmark,dualgauge,agent_action,message:error,25,0.020475020475020474
benchmark,dualgauge,write_file,message:error,24,0.032564450474898234
benchmark,dualgauge,message,inspect_workspace,24,0.020887728459530026
benchmark,dualgauge,message,error,21,0.018276762402088774
benchmark,dualgauge,edit_file,read_file,21,0.1242603550295858
benchmark,dualgauge,message,agent_action,19,0.016536118363794605
benchmark,dualgauge,write_file,inspect_workspace,18,0.024423337856173677
benchmark,dualgauge,item.updated,message:error,18,0.6923076923076923
benchmark,dualgauge,message:error,inspect_workspace,16,0.00877674163466813
benchmark,dualgauge,write_file,edit_file,16,0.021709633649932156
benchmark,dualgauge,edit_file,write_file,15,0.08875739644970414
benchmark,dualgauge,search,agent_action,14,0.028688524590163935
benchmark,dualgauge,test,agent_action,14,0.6666666666666666
benchmark,dualgauge,execute_probe,inspect_workspace,13,0.030232558139534883
benchmark,dualgauge,edit_file,execute_probe,13,0.07692307692307693
benchmark,dualgauge,write_file,test,12,0.016282225237449117
benchmark,dualgauge,search,execute_probe,11,0.022540983606557378
benchmark,dualgauge,install,agent_action,11,0.3333333333333333
benchmark,dualgauge,install,execute_probe,10,0.30303030303030304
benchmark,dualgauge,message,write_file,9,0.007832898172323759
benchmark,dualgauge,START,read_file,9,0.003257328990228013
benchmark,dualgauge,message:error,error,9,0.004936917169500823
benchmark,dualgauge,START,item.updated,9,0.003257328990228013
benchmark,dualgauge,message,plan,8,0.006962576153176675
benchmark,dualgauge,search,message,8,0.01639344262295082
benchmark,dualgauge,message:error,message,8,0.004388370817334065
benchmark,dualgauge,execute_probe,search,8,0.018604651162790697
benchmark,dualgauge,write_file,install,8,0.010854816824966078
benchmark,dualgauge,agent_action,message,7,0.005733005733005733
benchmark,dualgauge,execute_probe,message,7,0.01627906976744186
benchmark,dualgauge,agent_action,install,7,0.005733005733005733
benchmark,dualgauge,item.updated,message,6,0.23076923076923078
benchmark,dualgauge,agent_action,search,6,0.004914004914004914
benchmark,dualgauge,error,test,6,0.0026246719160104987
benchmark,dualgauge,error,install,6,0.0026246719160104987
benchmark,dualgauge,install,read_file,6,0.18181818181818182
